user,timestamp,ip,resource,action,label
user_021,2025-07-01 18:57:32,116.94.196.239,wet_lab,write,0
user_010,2025-06-30 00:59:09,16.17.153.22,genome_db,read,0
user_035,2025-07-05 14:16:50,219.169.164.83,compute_mode,read,0
user_029,2025-06-30 15:37:33,61.130.102.125,sequencer,write,0
user_011,2025-07-05 12:59:55,116.94.196.239,sequencer,read,0
user_047,2025-07-07 06:10:20,184.21.239.21,genome_db,read,0
user_027,2025-07-05 10:14:52,147.71.111.117,wet_lab,write,0
user_013,2025-07-03 14:02:11,156.133.139.113,wet_lab,read,0
user_034,2025-07-09 10:05:11,219.169.164.83,compute_mode,read,0
user_029,2025-07-09 07:39:33,22.82.98.1,compute_mode,write,0
user_031,2025-07-04 01:54:22,93.159.170.21,compute_mode,read,0
user_039,2025-07-09 09:04:17,147.71.111.117,cloud_storage,read,0
user_022,2025-07-08 13:28:18,193.239.68.134,sequencer,write,0
user_043,2025-07-08 09:11:24,206.238.218.116,compute_mode,delete,0
user_037,2025-07-03 19:12:01,31.17.178.38,genome_db,read,0
user_015,2025-07-05 11:59:24,171.66.107.163,wet_lab,read,0
user_044,2025-07-06 14:11:31,36.136.176.143,cloud_storage,read,0
user_038,2025-07-03 18:15:04,36.136.176.143,cloud_storage,read,0
user_011,2025-07-01 11:08:44,16.166.116.116,cloud_storage,write,0
user_041,2025-07-02 20:10:57,16.17.153.22,genome_db,read,0
user_031,2025-07-05 12:36:56,171.66.107.163,genome_db,read,0
user_028,2025-07-07 22:16:12,184.21.239.21,wet_lab,delete,0
user_000,2025-06-30 10:47:05,16.166.116.116,genome_db,read,0
user_024,2025-07-02 05:07:50,78.188.96.233,cloud_storage,write,0
user_026,2025-07-08 23:41:06,206.16.186.10,sequencer,read,0
user_028,2025-07-04 15:25:45,16.166.116.116,genome_db,read,0
user_001,2025-06-30 04:50:48,75.16.35.114,genome_db,read,0
user_017,2025-07-05 12:57:10,61.130.102.125,cloud_storage,read,0
user_049,2025-07-08 23:19:59,132.17.40.122,cloud_storage,write,0
user_049,2025-07-09 01:37:24,16.166.116.116,cloud_storage,read,0
user_036,2025-07-03 09:47:42,22.82.98.1,compute_mode,write,0
user_023,2025-07-04 18:20:05,78.188.96.233,wet_lab,write,0
user_028,2025-07-01 13:08:02,78.188.96.233,genome_db,exfiltrate,1
user_006,2025-07-03 05:51:28,81.168.130.215,genome_db,read,0
user_002,2025-07-02 16:04:57,132.17.40.122,compute_mode,read,0
user_005,2025-07-02 02:56:45,132.17.40.122,wet_lab,write,0
user_015,2025-07-02 02:08:11,185.103.8.195,cloud_storage,write,0
user_045,2025-07-01 02:15:11,184.21.239.21,sequencer,read,0
user_008,2025-07-08 10:48:09,75.16.35.114,genome_db,delete,0
user_003,2025-06-30 08:44:10,154.138.117.180,compute_mode,read,0
user_038,2025-07-03 16:00:17,78.188.96.233,genome_db,read,0
user_045,2025-07-04 18:35:34,171.66.107.163,compute_mode,read,0
user_032,2025-06-30 06:16:18,68.131.215.122,wet_lab,read,0
user_048,2025-07-03 13:36:02,75.16.35.114,sequencer,delete,0
user_017,2025-07-02 07:36:23,193.239.68.134,genome_db,write,0
user_008,2025-07-04 13:52:42,61.130.102.125,genome_db,write,0
user_015,2025-07-01 23:02:46,153.233.63.231,sequencer,read,0
user_036,2025-07-09 06:00:09,116.94.196.239,compute_mode,write,0
user_024,2025-07-03 22:10:08,132.17.40.122,wet_lab,write,0
user_049,2025-06-30 00:26:19,31.17.178.38,sequencer,read,0
user_017,2025-07-07 22:17:01,206.238.218.116,compute_mode,read,0
user_031,2025-07-09 09:13:28,173.218.37.85,cloud_storage,read,0
user_049,2025-07-02 02:10:29,193.239.68.134,wet_lab,write,0
user_029,2025-07-05 08:30:34,116.94.196.239,compute_mode,delete,0
user_034,2025-07-07 12:33:25,147.71.111.117,genome_db,exfiltrate,1
user_013,2025-07-02 08:44:16,16.166.116.116,compute_mode,read,0
user_018,2025-07-03 12:49:35,173.218.37.85,cloud_storage,read,0
user_036,2025-07-07 20:03:57,193.239.68.134,sequencer,write,0
user_043,2025-07-03 11:28:36,153.233.63.231,wet_lab,read,0
user_040,2025-07-03 07:31:23,75.16.35.114,sequencer,read,0
user_010,2025-07-03 18:45:57,132.17.40.122,sequencer,read,0
user_027,2025-07-02 09:07:32,185.103.8.195,genome_db,delete,0
user_019,2025-07-03 01:29:07,219.169.164.83,compute_mode,read,0
user_023,2025-07-08 10:26:50,156.133.139.113,wet_lab,read,0
user_041,2025-07-08 08:38:33,219.169.164.83,wet_lab,read,0
user_019,2025-07-02 08:54:39,81.168.130.215,genome_db,read,0
user_005,2025-06-30 19:54:27,206.238.218.116,wet_lab,read,0
user_030,2025-07-02 10:39:52,31.17.178.38,genome_db,read,0
user_033,2025-07-02 10:49:24,206.16.186.10,sequencer,read,0
user_044,2025-07-08 03:30:55,173.218.37.85,wet_lab,exfiltrate,1
user_027,2025-07-06 01:33:39,206.238.218.116,genome_db,read,0
user_014,2025-07-04 06:46:34,147.71.111.117,wet_lab,write,0
user_006,2025-06-29 22:14:42,22.82.98.1,compute_mode,read,0
user_019,2025-07-07 01:03:32,36.136.176.143,sequencer,write,0
user_048,2025-07-05 13:09:12,193.239.68.134,genome_db,write,0
user_043,2025-07-01 09:58:04,36.136.176.143,wet_lab,read,0
user_000,2025-07-01 11:41:06,184.21.239.21,genome_db,read,0
user_046,2025-07-04 00:54:54,185.103.8.195,genome_db,delete,0
user_039,2025-07-01 03:20:54,206.16.186.10,sequencer,delete,0
user_005,2025-07-08 16:36:26,68.131.215.122,wet_lab,read,0
user_007,2025-07-06 04:43:29,154.138.117.180,sequencer,read,0
user_027,2025-07-03 11:20:00,173.218.37.85,genome_db,read,0
user_041,2025-07-02 10:33:28,31.17.178.38,genome_db,read,0
user_038,2025-07-02 08:42:36,81.168.130.215,cloud_storage,read,0
user_044,2025-07-09 12:17:02,170.13.221.4,compute_mode,read,0
user_038,2025-07-04 00:31:04,93.159.170.21,genome_db,write,0
user_018,2025-07-07 09:22:47,116.94.196.239,wet_lab,write,0
user_015,2025-06-29 21:22:35,16.166.116.116,sequencer,read,0
user_031,2025-07-06 08:50:15,116.94.196.239,cloud_storage,read,0
user_000,2025-06-30 03:23:45,158.70.109.210,compute_mode,read,0
user_036,2025-07-03 00:06:48,168.234.14.121,compute_mode,read,0
user_011,2025-07-04 18:12:20,153.233.63.231,sequencer,exfiltrate,1
user_049,2025-07-03 01:57:02,31.17.178.38,wet_lab,read,0
user_000,2025-06-30 02:00:20,156.133.139.113,genome_db,read,0
user_003,2025-07-08 23:31:29,75.16.35.114,sequencer,read,0
user_040,2025-07-07 12:52:14,206.238.218.116,cloud_storage,write,0
user_027,2025-07-09 01:28:10,206.238.218.116,sequencer,read,0
user_034,2025-06-30 08:01:40,78.188.96.233,cloud_storage,read,0
user_005,2025-07-07 21:15:36,171.66.107.163,wet_lab,read,0
user_013,2025-07-01 18:19:10,75.16.35.114,genome_db,read,0
user_025,2025-07-02 03:17:57,154.138.117.180,wet_lab,read,0
user_027,2025-07-05 00:12:41,81.168.130.215,genome_db,read,0
user_005,2025-07-05 04:47:09,16.17.153.22,sequencer,read,0
user_039,2025-07-05 00:12:06,184.21.239.21,wet_lab,read,0
user_047,2025-07-05 09:02:43,206.16.186.10,genome_db,read,0
user_045,2025-06-30 07:46:23,36.136.176.143,wet_lab,read,0
user_022,2025-07-06 09:56:56,93.159.170.21,cloud_storage,write,0
user_046,2025-07-02 22:12:01,156.133.139.113,genome_db,read,0
user_047,2025-07-03 12:22:55,153.233.63.231,compute_mode,write,0
user_007,2025-07-07 12:55:18,153.233.63.231,wet_lab,read,0
user_027,2025-07-03 19:38:31,156.133.139.113,cloud_storage,read,0
user_045,2025-07-07 21:58:07,154.138.117.180,wet_lab,read,0
user_032,2025-06-30 17:27:55,158.70.109.210,wet_lab,read,0
user_036,2025-07-02 08:05:18,219.169.164.83,compute_mode,read,0
user_049,2025-07-09 09:48:56,22.82.98.1,cloud_storage,write,0
user_007,2025-07-04 05:23:33,61.130.102.125,cloud_storage,read,0
user_000,2025-07-03 10:06:13,61.130.102.125,wet_lab,read,0
user_024,2025-07-09 11:17:56,16.17.153.22,genome_db,read,0
user_002,2025-07-04 00:53:51,78.188.96.233,sequencer,read,0
user_015,2025-06-30 00:30:00,168.234.14.121,compute_mode,read,0
user_004,2025-07-06 23:11:18,154.138.117.180,compute_mode,read,0
user_043,2025-07-04 04:38:53,68.131.215.122,wet_lab,read,0
user_033,2025-07-02 22:43:02,15.116.172.14,sequencer,read,0
user_029,2025-07-03 13:08:34,193.239.68.134,compute_mode,write,0
user_019,2025-07-06 14:40:44,173.218.37.85,wet_lab,read,0
user_000,2025-07-03 02:01:24,158.70.109.210,genome_db,read,0
user_019,2025-06-29 21:48:57,81.168.130.215,cloud_storage,read,0
user_023,2025-06-30 11:54:32,154.138.117.180,sequencer,exfiltrate,1
user_049,2025-07-05 07:03:21,185.103.8.195,cloud_storage,write,0
user_015,2025-07-07 07:13:08,36.136.176.143,wet_lab,delete,0
user_001,2025-07-04 04:44:25,61.130.102.125,cloud_storage,read,0
user_044,2025-07-06 01:19:54,68.131.215.122,wet_lab,exfiltrate,1
user_000,2025-07-05 08:33:41,153.233.63.231,sequencer,delete,0
user_046,2025-07-03 10:33:32,171.66.107.163,wet_lab,read,0
user_015,2025-07-03 09:49:43,168.234.14.121,sequencer,exfiltrate,1
user_009,2025-07-01 19:20:48,206.238.218.116,compute_mode,read,0
user_014,2025-07-07 01:51:03,68.131.215.122,cloud_storage,read,0
user_023,2025-07-06 01:02:31,132.17.40.122,wet_lab,read,0
user_032,2025-07-08 20:52:57,36.136.176.143,sequencer,read,0
user_036,2025-07-09 11:43:48,15.116.172.14,sequencer,write,0
user_008,2025-07-03 08:01:09,61.130.102.125,compute_mode,read,0
user_020,2025-07-06 23:20:29,16.17.153.22,sequencer,write,0
user_047,2025-07-01 15:22:39,173.218.37.85,compute_mode,read,0
user_014,2025-07-07 18:52:18,31.17.178.38,genome_db,read,0
user_049,2025-07-08 13:32:02,154.138.117.180,wet_lab,read,0
user_010,2025-07-07 04:26:16,132.17.40.122,sequencer,read,0
user_007,2025-07-02 20:05:02,78.188.96.233,compute_mode,exfiltrate,1
user_013,2025-07-08 03:29:46,132.17.40.122,compute_mode,read,0
user_007,2025-07-07 19:45:21,31.17.178.38,genome_db,delete,0
user_019,2025-07-02 22:04:25,180.181.186.23,cloud_storage,read,0
user_020,2025-07-02 04:05:11,36.136.176.143,wet_lab,write,0
user_022,2025-07-06 04:40:13,147.71.111.117,cloud_storage,read,0
user_019,2025-07-05 22:13:26,156.133.139.113,genome_db,read,0
user_025,2025-07-02 02:17:52,193.239.68.134,sequencer,read,0
user_035,2025-07-03 08:57:11,61.130.102.125,wet_lab,read,0
user_008,2025-06-29 14:17:45,22.82.98.1,wet_lab,read,0
user_049,2025-07-03 15:22:10,61.130.102.125,genome_db,read,0
user_025,2025-07-09 03:11:15,158.70.109.210,wet_lab,read,0
user_016,2025-06-30 09:59:48,16.17.153.22,wet_lab,read,0
user_004,2025-06-29 22:54:31,185.103.8.195,sequencer,delete,0
user_005,2025-07-07 07:16:27,68.131.215.122,compute_mode,read,0
user_029,2025-06-30 05:13:35,15.116.172.14,genome_db,delete,0
user_027,2025-06-29 15:10:24,180.181.186.23,sequencer,read,0
user_024,2025-06-30 19:14:30,206.16.186.10,sequencer,read,0
user_013,2025-07-08 20:12:28,16.17.153.22,genome_db,read,0
user_028,2025-07-08 19:36:03,68.131.215.122,genome_db,read,0
user_039,2025-07-05 23:10:18,184.21.239.21,genome_db,write,0
user_031,2025-07-02 22:42:40,168.234.14.121,cloud_storage,read,0
user_005,2025-07-01 22:47:50,156.133.139.113,sequencer,read,0
user_012,2025-07-04 12:32:59,116.94.196.239,cloud_storage,read,0
user_034,2025-07-03 18:21:51,75.16.35.114,wet_lab,exfiltrate,1
user_045,2025-07-01 17:04:26,158.70.109.210,sequencer,read,0
user_031,2025-06-30 21:05:16,158.70.109.210,cloud_storage,read,0
user_024,2025-07-04 00:32:44,156.133.139.113,genome_db,read,0
user_038,2025-07-06 08:42:30,61.130.102.125,wet_lab,delete,0
user_049,2025-06-29 18:52:20,156.133.139.113,wet_lab,delete,0
user_030,2025-07-06 11:08:10,93.159.170.21,compute_mode,write,0
user_014,2025-07-09 05:10:06,219.169.164.83,wet_lab,read,0
user_015,2025-07-07 21:49:29,156.133.139.113,cloud_storage,delete,0
user_047,2025-07-01 16:18:47,15.116.172.14,genome_db,read,0
user_024,2025-07-03 13:27:39,158.70.109.210,genome_db,read,0
user_037,2025-07-06 16:59:53,173.218.37.85,compute_mode,delete,0
user_001,2025-07-07 03:10:49,206.238.218.116,compute_mode,delete,0
user_036,2025-07-07 21:38:28,36.136.176.143,cloud_storage,delete,0
user_031,2025-07-08 11:18:23,78.188.96.233,compute_mode,read,0
user_002,2025-07-04 21:22:50,31.17.178.38,wet_lab,read,0
user_014,2025-07-08 17:24:11,170.13.221.4,cloud_storage,read,0
user_021,2025-06-30 04:27:09,16.17.153.22,cloud_storage,read,0
user_008,2025-07-06 10:29:33,173.218.37.85,genome_db,delete,0
user_020,2025-07-06 04:10:03,15.116.172.14,wet_lab,read,0
user_045,2025-07-09 08:26:10,16.17.153.22,genome_db,write,0
user_033,2025-07-05 04:33:56,193.239.68.134,compute_mode,exfiltrate,1
user_023,2025-07-04 21:39:07,206.238.218.116,sequencer,read,0
user_021,2025-06-30 17:59:45,171.66.107.163,compute_mode,read,0
user_010,2025-07-01 14:11:23,81.168.130.215,sequencer,write,0
user_031,2025-07-09 02:35:24,116.94.196.239,compute_mode,read,0
user_035,2025-07-05 19:31:43,206.238.218.116,cloud_storage,write,0
user_014,2025-06-29 21:16:52,206.16.186.10,cloud_storage,delete,0
user_024,2025-06-30 04:59:17,171.66.107.163,compute_mode,read,0
user_046,2025-07-08 12:51:45,170.13.221.4,cloud_storage,read,0
user_049,2025-07-05 15:33:55,154.138.117.180,wet_lab,read,0
user_020,2025-07-02 15:40:10,16.17.153.22,cloud_storage,read,0
user_036,2025-07-01 16:37:42,22.82.98.1,sequencer,read,0
user_047,2025-07-04 12:31:23,31.17.178.38,genome_db,read,0
user_020,2025-07-05 23:40:40,219.169.164.83,wet_lab,delete,0
user_042,2025-07-02 07:55:28,116.94.196.239,compute_mode,read,0
user_016,2025-07-05 07:06:38,185.103.8.195,genome_db,write,0
user_022,2025-07-02 07:48:04,156.133.139.113,wet_lab,write,0
user_003,2025-07-03 02:10:50,147.71.111.117,sequencer,write,0
